claim_id,customer_id,policy_id,age,insurance_type,region,claim_amount,policy_annual_premium,months_as_customer,num_previous_claims,police_report_filed,witnesses,injury_claim,vehicle_claim,total_claim_amount,fraud_reported
3946,4258,655673,50,Travel,Rabat,6033.68,2648.45,127,3,0,1,1,0,817.82,0
3947,4262,432343,24,Auto,Marrakech,4980.87,3215.45,30,4,0,1,1,1,11602.3,1
3948,2445,400821,70,Life,Rabat,30091.26,6989.33,114,0,1,2,0,0,1706.43,0
3949,7263,218104,69,Auto,Tangier,3568.93,8071.17,152,4,1,1,1,0,4941.05,0
3950,9411,112818,69,Auto,Rabat,906.61,13749.89,69,2,1,0,1,1,3997.6,0
3951,1052,581438,73,Life,Agadir,14684.09,6024.71,13,0,0,2,0,0,35534.64,1
3952,6570,425145,28,Health,Casablanca,1828.1,3653.49,228,1,1,1,0,0,3877.71,0
3953,8579,255049,44,Travel,Agadir,2627.49,11285.41,9,1,0,2,1,0,3222.21,0
3954,2666,674120,31,Home,Marrakech,1565.97,2452.49,146,3,0,3,0,0,8640.56,1
3955,7901,927363,39,Health,Marrakech,1097.9,13438.11,163,1,1,0,0,0,14944.12,0
3956,3785,708278,33,Auto,Marrakech,1797.46,6436.29,223,1,0,1,0,0,5555.57,0
3957,1719,309966,63,Home,Rabat,18485.76,9400.7,216,1,1,1,0,0,494.83,0
3958,9597,172204,29,Life,Fes,828.97,3199.67,235,1,0,1,1,1,11034.1,0
3959,7855,145784,66,Health,Rabat,10758.11,2610.17,132,1,0,2,0,1,1265.17,0
3960,3294,992737,63,Travel,Casablanca,324.12,12083.17,169,2,0,1,0,0,1058.41,0
3961,9263,109921,27,Health,Rabat,20356.5,6730.68,26,2,1,2,0,1,3004.13,0
3962,5482,921391,41,Health,Marrakech,23083.63,14807.77,125,0,1,2,1,1,5569.52,0
3963,1698,918760,63,Home,Tangier,872.61,8102.32,44,3,0,0,0,1,21135.71,1
3964,8243,355564,35,Life,Casablanca,3277.13,12761.97,170,3,0,2,1,0,640.85,0
3965,6918,713794,39,Life,Agadir,6455.08,14709.47,10,1,0,2,0,0,5737.38,0
3966,1348,174408,26,Health,Tangier,1443.85,4576.68,105,0,0,2,0,1,21539.09,0
3967,6374,748140,34,Life,Casablanca,28546.51,12112.78,106,1,1,1,0,0,4439.51,0
3968,8869,840126,55,Home,Casablanca,3059.28,819.09,201,2,0,1,1,0,10623.69,0
3969,1307,650996,57,Home,Marrakech,1596.95,10356.43,1,2,1,0,0,1,9767.17,1
3970,4416,643135,30,Travel,Agadir,3276.68,11305.42,182,3,0,2,1,1,2781.03,0
3971,5820,680277,67,Life,Rabat,1232.16,7421.77,144,3,0,1,0,0,9018.78,0
3972,4558,104922,54,Travel,Agadir,3056.77,2850.53,46,2,1,1,1,0,5526.47,0
3973,5478,563144,23,Auto,Marrakech,1737.62,9442.45,141,2,1,0,0,0,3576.9,0
3974,7531,152335,38,Home,Marrakech,1170.47,13514.17,230,2,1,1,0,0,24252.92,0
3975,5620,905983,68,Health,Marrakech,7761.73,14004.13,64,1,1,0,0,0,4127.6,0
3976,3985,250453,53,Home,Tangier,391.15,11318.48,78,0,0,3,0,1,22252.4,0
3977,9112,999751,24,Auto,Agadir,24719.51,4323.84,232,2,0,2,1,1,3494.91,1
3978,9467,417817,53,Health,Agadir,3930.28,13119.74,87,1,1,0,0,1,4324.94,0
3979,3547,987963,42,Life,Casablanca,27352.73,13387.93,183,1,0,1,1,0,3894.34,1
3980,1336,122948,28,Life,Fes,9456.04,5825.01,63,0,1,1,0,0,14040.66,0
3981,3979,716552,61,Home,Rabat,594.59,3153.24,146,0,1,2,1,1,2070.16,0
3982,4968,159072,31,Health,Marrakech,3244.99,13182.56,61,3,1,2,1,0,7796.79,0
3983,1910,429704,62,Health,Agadir,345.77,13333.91,92,1,1,3,1,1,7298.35,0
3984,2996,837609,46,Travel,Agadir,1007.98,1963.14,123,0,1,1,0,0,7340.86,0
3985,4129,757846,27,Auto,Casablanca,2529.64,14521.27,20,4,0,0,1,0,38140.58,1
3986,6447,166691,67,Life,Rabat,1279.07,8229.67,193,1,1,1,0,1,3973.9,0
3987,7129,765442,65,Home,Fes,1682.85,14909.09,64,1,0,2,0,0,75511.17,0
3988,6850,989213,22,Health,Fes,1338.76,6952.62,76,2,1,0,1,1,15084.62,0
3989,5204,446249,25,Life,Marrakech,43255.49,8232.61,219,0,1,0,0,1,1156.53,1
3990,8446,107086,63,Home,Fes,3437.93,4358.2,192,3,1,2,0,1,1572.95,0
3991,9519,489962,22,Life,Fes,6299.07,13534.74,107,3,1,2,1,1,13729.53,0
3992,1314,692141,41,Home,Rabat,2801.34,6933.83,141,1,1,0,1,0,2334.64,0
3993,2134,464069,57,Life,Rabat,4468.73,12311.9,196,1,0,2,0,0,6286.76,0
3994,5876,432171,74,Travel,Marrakech,253.04,1656.15,217,1,1,0,0,0,2457.64,0
3995,9102,378060,43,Auto,Agadir,22133.53,11929.58,198,1,0,0,0,1,3094.53,1
3996,9347,901680,23,Life,Casablanca,1253.68,7608.53,57,2,1,1,0,1,3808.92,0
3997,6592,910658,33,Auto,Marrakech,11789.48,578.41,45,0,1,2,1,0,13169.56,0
3998,2724,863210,53,Life,Tangier,12352.72,3780.81,120,2,1,1,1,0,3922.81,0
3999,4343,672668,29,Health,Fes,344.47,3309.09,86,1,1,1,1,1,20474.86,0
4000,1886,894280,28,Travel,Casablanca,3188.48,11400.59,237,1,1,0,0,1,1853.55,0
4001,1721,638562,20,Travel,Agadir,4848.38,7419.43,38,0,0,2,1,0,10877.62,0
4002,8678,416689,61,Auto,Agadir,3400.78,2815.92,182,1,1,1,1,1,6086.27,0
4003,4357,884403,54,Health,Rabat,2977.6,4223.64,164,0,0,3,0,1,1429.41,0
4004,1870,196494,23,Home,Tangier,1766.99,7809.11,67,2,1,2,0,0,2724.78,0
4005,7751,215981,36,Travel,Agadir,1265.71,784.75,121,4,0,0,0,0,4368.81,1
4006,1497,266305,35,Health,Tangier,10611.02,6649.82,126,1,1,2,0,1,16976.37,0
4007,2756,116304,33,Health,Fes,4804.51,10331.89,207,2,0,0,0,0,4333.3,0
4008,2117,373438,40,Auto,Rabat,3723.38,8007.44,11,1,0,3,0,1,38865.53,0
4009,3828,388569,60,Health,Casablanca,436.44,9172.44,98,1,1,0,0,0,3573.94,0
4010,2647,824071,54,Health,Rabat,2190.7,5235.96,155,1,1,0,1,0,5423.03,0
4011,7992,210777,26,Home,Fes,2787.82,3154.6,87,0,1,1,1,0,18440.62,0
4012,7771,502641,20,Auto,Agadir,8175.82,12241.25,145,2,1,0,0,1,1395.02,0
4013,1142,715837,25,Auto,Tangier,367.87,13631.71,122,1,0,1,0,0,16344.25,0
4014,3761,717752,55,Health,Fes,800.34,7905.74,215,0,0,1,0,1,2565.12,0
4015,4435,731036,21,Home,Agadir,25808.97,4923.1,98,2,0,1,0,0,3891.94,1
4016,7622,566962,29,Life,Marrakech,1144.98,7912.47,213,2,0,1,1,0,6314.03,0
4017,8069,954727,61,Travel,Tangier,323.16,13245.29,33,1,0,2,0,0,2191.96,0
4018,5512,902523,48,Auto,Fes,1289.74,10525.39,133,1,1,1,1,1,70367.82,0
4019,2848,354174,42,Home,Casablanca,1149.89,12949.93,123,2,0,3,0,0,6141.64,0
4020,3696,755362,70,Home,Casablanca,6511.68,5261.5,81,2,0,0,0,1,5640.94,0
4021,2717,353890,33,Health,Agadir,6416.38,10823.7,62,1,1,0,0,1,2725.54,0
4022,4072,674699,59,Travel,Agadir,931.47,9969.21,65,0,0,1,1,0,1284.56,0
4023,3786,534174,71,Auto,Casablanca,1891.82,8788.44,199,2,0,0,0,1,15307.64,0
4024,4791,358901,31,Life,Marrakech,5677.83,8159.26,125,1,0,1,1,0,3748.4,0
4025,4871,195696,30,Health,Rabat,5910.81,8489.18,195,3,1,3,1,1,6841.98,0
4026,2806,776067,58,Auto,Casablanca,861.34,12820.23,90,0,0,1,0,0,1851.53,0
4027,2504,770608,24,Auto,Agadir,983.48,13781.92,208,0,1,1,1,0,11091.15,0
4028,4308,695597,29,Home,Agadir,37782.41,2136.48,208,0,1,2,0,0,3587.84,0
4029,8117,833682,54,Travel,Marrakech,2182.75,8747.19,44,5,0,0,1,1,941.49,1
4030,6048,770397,67,Life,Casablanca,17892.52,13816.92,233,0,0,1,0,0,3679.61,1
4031,9263,167421,21,Travel,Marrakech,3921.91,2453.73,121,2,1,0,0,1,10709.58,0
4032,2690,336436,19,Home,Casablanca,11092.56,6486.46,142,1,1,0,1,1,8847.01,1
4033,4303,575083,52,Life,Rabat,6312.85,1791.66,236,2,0,0,0,0,7213.64,0
4034,4113,402756,61,Life,Fes,3659.91,2145.41,218,1,0,3,0,0,4744.96,0
4035,8850,581247,20,Health,Casablanca,3608.31,13609.61,91,2,0,0,1,0,5107.36,1
4036,7416,637738,21,Life,Fes,672.6,6969.6,57,1,0,1,0,0,2819.01,0
4037,2504,109491,55,Auto,Casablanca,2440.58,10486.72,48,3,1,0,0,0,15700.67,0
4038,9924,217026,29,Travel,Rabat,1593.28,2514.26,145,2,1,1,0,0,4672.18,0
4039,4924,174804,36,Travel,Agadir,2011.43,818.24,44,0,0,1,0,1,2904.52,0
4040,9615,611662,27,Health,Fes,1913.18,13412.02,132,4,1,1,0,0,29472.72,0
4041,5485,979725,18,Life,Marrakech,3622.35,8830.91,81,1,0,2,1,0,16953.39,0
4042,9100,743786,34,Home,Casablanca,6409.55,789.82,97,7,1,3,0,0,5416.02,0
4043,9684,862803,33,Auto,Agadir,2527.46,14888.92,30,0,1,1,0,1,3459.89,0
4044,1191,991907,26,Health,Casablanca,9375.52,7636.79,121,3,0,0,0,0,3566.73,1
4045,9690,914746,74,Life,Marrakech,1810.69,7400.21,85,2,0,2,0,1,1875.65,0
4046,5917,938315,70,Home,Rabat,3307.79,9503.26,209,5,0,3,0,1,12744.2,0
4047,6831,587335,26,Life,Tangier,61577.06,614.62,203,0,1,1,0,1,30912.31,0
4048,5322,449230,72,Health,Casablanca,705.09,8752.51,183,3,1,1,1,0,8717.25,0
4049,7999,820989,26,Home,Marrakech,1797.82,9627.52,158,1,0,0,0,0,23194.3,0
4050,8282,463435,29,Home,Tangier,337.89,4805.83,146,1,1,1,0,0,11626.35,0
4051,2874,342223,72,Home,Casablanca,3921.14,11039.36,84,0,1,1,1,0,1130.36,0
4052,5763,634255,58,Home,Fes,3040.71,5972.76,98,1,0,3,0,0,21235.93,0
4053,9464,312826,32,Life,Agadir,3466.37,10907.71,233,2,1,0,0,1,3926.84,0
4054,2051,405364,19,Home,Agadir,998.38,2585.47,92,0,1,1,1,1,6119.11,0
4055,8538,829523,28,Life,Marrakech,1195.07,13748.62,73,1,0,1,0,1,1978.77,0
4056,8411,794779,28,Home,Fes,3180.74,13252.13,172,2,1,1,0,1,849.96,0
4057,7320,418275,25,Home,Rabat,553.7,2684.08,190,1,1,1,1,1,2637.88,0
4058,3105,581930,72,Health,Tangier,8585.33,14107.58,31,1,0,3,1,0,6465.57,0
4059,1307,128876,49,Life,Marrakech,561.68,8587.81,109,1,1,1,1,1,5590.86,0
4060,8737,843804,23,Life,Casablanca,2487.05,10673.92,16,2,0,3,0,0,10904.26,0
4061,4359,987880,70,Travel,Agadir,1767.02,12684.26,95,0,1,0,0,1,6569.14,0
4062,4176,775331,37,Health,Casablanca,1635.89,1711.76,221,4,0,0,1,1,5726.76,1
4063,2251,329192,56,Life,Tangier,434.04,2954.62,77,0,1,3,1,1,2852.83,0
4064,6366,411372,52,Health,Fes,2826.98,4710.67,151,2,1,0,0,0,37207.34,0
4065,2517,354767,25,Health,Fes,699.48,7419.46,142,3,0,2,1,0,35226.91,0
4066,7226,960927,67,Health,Marrakech,3527.1,5517.79,231,2,0,1,0,1,6425.74,0
4067,6305,352313,66,Auto,Marrakech,1198.25,7834.77,2,2,1,1,0,1,1229.94,0
4068,6869,128261,60,Life,Fes,2806.45,3195.8,140,2,1,1,1,1,7111.18,0
4069,9039,206601,51,Health,Marrakech,339.13,10391.24,186,1,0,2,1,0,1394.3,0
4070,5891,161260,74,Auto,Fes,8908.26,1308.16,128,1,1,3,1,1,1215.22,0
4071,5992,598214,70,Auto,Tangier,11110.09,5741.02,92,2,1,0,0,1,13354.56,1
4072,2961,574587,73,Home,Marrakech,1536.87,3095.98,224,0,0,1,0,0,2092.06,0
4073,3863,496562,36,Home,Fes,85964.74,11084.03,184,1,1,1,0,1,3004.37,0
4074,7603,589170,24,Life,Marrakech,7426.86,13312.97,24,2,1,2,1,0,12305.87,0
4075,5567,680464,48,Home,Casablanca,2186.67,1642.4,37,0,1,0,0,1,7899.37,0
4076,7513,414444,35,Life,Agadir,1653.85,11883.05,29,0,0,1,1,1,9903.21,0
4077,5005,242412,57,Auto,Casablanca,1167.24,13487.97,42,0,0,0,1,1,29724.57,0
4078,1183,617561,31,Auto,Rabat,1467.2,14622.57,18,2,0,1,1,0,2882.93,0
4079,8755,919444,56,Life,Fes,2612.75,8901.1,131,0,1,2,1,1,6908.67,0
4080,4358,790753,70,Home,Rabat,2828.46,5247.18,205,1,0,0,1,1,22088.57,0
4081,7615,726441,53,Home,Fes,552.89,5168.62,13,1,0,1,1,1,1952.7,0
4082,7797,568349,34,Life,Agadir,15149.05,5995.07,106,0,1,1,0,0,4307.72,0
4083,9728,959705,54,Travel,Marrakech,7662.75,9383.68,157,2,0,0,1,0,11655.31,0
4084,8678,998760,61,Home,Fes,27355.89,7608.34,194,1,0,1,0,0,1433.82,1
4085,6698,996736,26,Health,Casablanca,4635.36,9977.71,59,2,1,2,0,0,6186.66,0
4086,2273,468781,37,Home,Marrakech,10467.89,1070.05,92,1,0,3,1,0,3685.98,0
4087,7653,772636,62,Travel,Agadir,664.96,2035.28,176,4,1,1,0,1,1984.81,0
4088,2096,416783,74,Auto,Casablanca,6140.7,14659.82,4,3,0,0,1,0,16370.44,1
4089,9002,484083,45,Auto,Marrakech,347.24,14933.09,51,3,1,0,0,1,12313.74,1
4090,5247,631598,67,Auto,Fes,928.96,11326.55,133,4,0,2,1,1,8386.41,0
4091,6314,790527,37,Home,Fes,60346.6,4217.76,167,0,1,1,1,1,9971.75,0
4092,4354,465088,58,Auto,Casablanca,1958.89,14324.04,41,1,0,0,1,1,3294.83,0
4093,1270,578096,53,Travel,Tangier,2913.28,3598.69,5,2,0,1,0,1,5185.11,1
4094,2186,765751,70,Travel,Fes,6921.09,11105.75,136,4,0,2,0,1,2161.47,0
4095,7305,222013,44,Home,Tangier,2845.39,2171.25,226,1,1,1,1,0,10647.83,0
4096,3398,281693,25,Health,Marrakech,875.05,9909.12,184,0,0,2,0,0,1989.09,0
4097,7995,766252,49,Home,Tangier,901.37,11512.97,153,0,1,0,0,0,2984.7,0
4098,8299,963165,18,Auto,Casablanca,7799.13,12964.78,91,1,1,2,1,1,1767.31,0
4099,5182,833946,34,Home,Rabat,4263.84,11147.44,180,1,1,1,0,1,6104.96,0
4100,3230,538895,74,Travel,Rabat,8132.77,13890.54,52,2,0,1,0,0,3793.11,0
4101,7511,272687,26,Home,Casablanca,6032.15,8053.39,135,2,1,1,1,1,7350.52,0
4102,1128,278625,37,Home,Rabat,3205.28,10322.71,189,2,1,1,0,1,2531.81,0
4103,4672,209264,62,Health,Casablanca,3028.54,5858.48,228,0,0,1,0,0,2310.0,0
4104,5765,703359,49,Travel,Fes,3347.98,650.65,224,1,0,0,1,0,7612.02,0
4105,4970,796362,19,Life,Tangier,1926.76,11472.05,213,1,0,3,1,1,4297.33,0
4106,8545,484755,49,Life,Rabat,1953.78,13112.98,47,3,1,3,1,0,84247.99,0
4107,6552,170658,62,Travel,Fes,5444.67,3021.9,127,3,0,1,0,0,9435.58,1
4108,1627,634140,26,Life,Rabat,16795.11,915.29,82,3,1,0,1,0,5658.87,1
4109,7589,367531,47,Auto,Marrakech,399.02,2885.28,66,2,1,0,1,0,17986.93,0
4110,3044,489715,37,Life,Casablanca,52312.76,13481.69,187,2,0,2,1,1,13386.79,1
4111,3341,983727,55,Auto,Casablanca,6844.17,4784.9,238,1,1,3,0,0,5903.97,0
4112,6884,754669,18,Travel,Fes,5027.14,3888.71,234,2,0,0,0,1,103354.38,1
4113,9185,402138,74,Life,Marrakech,888.94,711.55,133,1,0,2,1,1,15613.35,0
4114,1249,334484,22,Life,Tangier,1268.66,4807.3,172,2,0,1,0,1,1613.72,0
4115,3925,479056,52,Auto,Marrakech,6207.69,10876.77,170,0,0,1,0,1,3519.96,0
4116,6043,526941,53,Auto,Marrakech,4028.04,14406.79,61,1,1,1,0,0,820.06,0
4117,1974,828042,18,Home,Agadir,632.49,5034.75,191,2,0,1,0,0,1136.32,0
4118,8192,755920,31,Health,Tangier,1059.43,3989.94,50,1,1,0,0,0,97091.21,0
4119,3672,486354,26,Life,Tangier,1227.04,13377.0,166,0,1,0,1,1,18991.13,0
4120,8279,942997,47,Health,Marrakech,1107.39,12861.32,220,1,0,0,1,1,912.14,0
4121,8531,363456,41,Health,Rabat,4128.85,5258.33,223,1,1,3,0,0,4887.67,0
4122,9662,488026,21,Life,Agadir,872.35,1497.67,182,2,1,1,1,1,3443.84,0
4123,2987,187566,67,Auto,Rabat,7591.37,14883.85,172,1,1,1,0,0,69678.97,0
4124,1090,383473,31,Home,Marrakech,501.5,10370.21,152,0,0,2,0,0,466.4,0
4125,9721,334750,42,Travel,Rabat,9618.32,13935.42,128,1,0,3,0,0,2605.0,0
4126,5059,954619,21,Life,Tangier,117201.22,5457.18,63,3,1,0,0,1,2632.54,1
4127,3773,699830,42,Life,Tangier,7589.37,9891.44,225,0,0,0,0,0,2408.84,0
4128,9383,208237,27,Travel,Rabat,1551.97,10280.21,167,6,0,0,1,0,6359.72,1
4129,8409,619904,52,Health,Tangier,1635.53,13157.13,140,2,1,3,1,0,11947.58,0
4130,5440,476620,72,Home,Casablanca,774.16,14899.34,191,1,0,1,0,0,2918.64,0
4131,8347,397789,24,Health,Tangier,10873.28,2075.66,103,0,1,2,0,1,4550.78,1
4132,2008,187502,59,Travel,Marrakech,3625.06,9651.19,9,0,1,0,0,0,1891.76,1
4133,4783,586598,30,Travel,Fes,339.91,5378.38,79,3,1,1,1,0,2051.55,0
4134,7646,449454,21,Home,Rabat,521.08,12269.05,87,1,1,0,0,1,7413.9,0
4135,5298,956051,67,Travel,Agadir,361.93,11435.15,236,2,0,1,1,0,8758.86,0
4136,5668,919945,60,Travel,Rabat,7442.21,13441.52,109,2,1,0,0,1,777.22,0
4137,5287,633037,74,Home,Tangier,895.88,5483.69,22,2,1,1,0,1,2371.91,0
4138,3052,786143,53,Life,Tangier,8108.32,3175.69,36,0,0,2,1,0,3559.23,0
4139,7009,684933,73,Health,Fes,1525.62,816.12,74,1,0,3,0,0,3343.14,0
4140,2716,313933,31,Life,Fes,7715.57,4204.85,156,1,1,0,1,1,3774.42,0
4141,1310,153175,35,Life,Agadir,2188.92,5823.99,56,0,0,2,1,0,399.82,0
4142,5538,248395,25,Health,Marrakech,9318.98,14217.97,99,0,1,2,1,0,14364.12,0
4143,2260,150762,49,Life,Casablanca,1152.19,7624.9,157,2,0,0,1,1,4550.04,0
4144,4932,688510,44,Home,Marrakech,1234.56,8568.37,5,4,0,1,1,0,81471.17,1
4145,1584,527709,59,Health,Agadir,1726.07,13261.87,4,6,0,1,0,0,9211.89,1
4146,8616,289400,54,Auto,Rabat,8107.22,13333.51,179,1,1,0,1,1,7205.49,0
4147,9551,355539,40,Life,Tangier,813.49,8154.78,15,4,1,0,1,1,2085.74,0
4148,3866,112213,24,Travel,Marrakech,1492.32,2148.7,222,1,1,0,0,1,2747.28,0
4149,6898,721655,29,Health,Tangier,2208.51,4422.48,188,0,0,1,0,0,10965.29,0
4150,3011,802290,42,Auto,Tangier,4812.05,7124.88,26,2,0,0,0,1,3727.09,0
4151,7251,258785,20,Travel,Marrakech,1852.96,11391.96,23,1,0,0,0,0,2457.19,0
4152,5939,731445,43,Auto,Marrakech,5961.97,10819.39,125,2,0,2,0,0,32507.8,0
4153,5006,853696,21,Life,Fes,1215.14,9819.27,103,1,1,1,0,0,7134.53,0
4154,2625,132583,59,Travel,Agadir,9767.46,13263.56,29,1,1,0,1,0,10872.63,0
4155,1890,753080,53,Life,Agadir,7389.5,12138.37,86,1,0,1,0,1,3614.52,0
4156,7078,179944,32,Travel,Casablanca,1499.02,14740.66,227,2,1,3,1,0,16643.3,0
4157,8036,122369,49,Health,Fes,7077.76,13392.8,57,0,0,0,1,1,2891.92,0
4158,9923,803288,46,Home,Casablanca,804.4,3337.02,62,2,1,0,0,0,16162.4,0
4159,4961,119510,27,Home,Marrakech,3619.59,1335.44,187,2,0,0,0,0,3138.98,0
4160,3504,112120,38,Auto,Agadir,1155.61,6510.41,48,0,0,0,0,1,25206.02,0
4161,9806,724135,71,Travel,Agadir,4341.51,9453.81,111,2,1,1,1,1,18230.97,0
4162,4806,722863,33,Life,Casablanca,2431.39,9825.0,210,1,0,3,1,1,3232.58,0
4163,7100,491413,64,Health,Rabat,1198.81,4378.94,35,1,0,1,1,1,47819.0,0
4164,2719,367439,36,Health,Fes,452.24,12968.27,46,3,0,1,1,0,5682.48,0
4165,7686,644748,46,Health,Fes,2299.87,5274.07,33,2,0,1,0,1,27544.37,0
4166,2587,639251,69,Home,Fes,12477.07,13827.16,71,1,1,0,0,0,1604.61,1
4167,8000,963548,68,Life,Agadir,4192.6,7338.22,226,1,1,0,0,1,9951.29,0
4168,1896,651616,35,Health,Tangier,456.42,650.66,10,2,0,2,0,1,7344.92,0
4169,6558,971061,61,Health,Agadir,2252.3,2849.6,216,0,0,1,0,0,3338.58,0
4170,9469,224034,74,Auto,Tangier,12408.41,1983.63,217,3,1,0,1,0,12884.7,1
4171,5647,645893,33,Travel,Agadir,2055.33,1138.37,176,1,0,0,0,1,18140.78,0
4172,3432,997333,18,Travel,Marrakech,927.51,10853.25,44,2,1,1,0,1,8427.24,0
4173,4904,275885,65,Travel,Agadir,24264.35,3288.58,219,1,1,2,1,0,7302.44,0
4174,7837,277443,19,Auto,Marrakech,814.98,12659.99,126,0,0,1,1,1,6427.06,0
4175,2449,732529,73,Home,Tangier,2272.17,4334.8,114,2,0,2,0,0,8324.11,0
4176,5500,934030,32,Auto,Fes,1425.01,968.74,198,2,1,1,1,1,10969.19,0
4177,6454,291848,56,Health,Tangier,6525.18,12399.79,123,1,0,0,0,0,10431.38,0
4178,5117,354289,45,Life,Casablanca,5312.0,7259.11,63,0,0,3,1,1,9037.69,0
4179,9869,958690,18,Health,Fes,1018.0,9192.83,49,1,1,0,1,0,3160.95,0
4180,3028,927401,22,Health,Agadir,1287.42,5375.3,200,0,0,0,0,0,13524.32,1
4181,7845,792272,59,Life,Agadir,3521.61,1167.59,85,2,1,2,1,0,8761.92,0
4182,4758,269446,39,Travel,Agadir,3873.41,5867.57,41,3,0,0,1,0,7259.21,1
4183,6904,827662,70,Auto,Agadir,2265.24,8015.15,211,0,1,1,0,1,3950.34,0
4184,5624,162784,53,Home,Agadir,2061.46,669.46,98,1,1,2,1,1,13234.42,0
4185,9848,121274,63,Health,Tangier,682.43,8827.21,39,0,1,1,1,0,640.09,0
4186,1165,754282,30,Health,Marrakech,27455.19,13449.11,107,1,1,1,1,0,4653.41,0
4187,5591,920848,18,Home,Tangier,6412.95,3658.69,151,4,1,1,1,1,3336.12,0
4188,1589,317220,33,Auto,Rabat,3002.14,13938.15,13,2,1,2,0,1,3057.35,0
4189,5524,816358,72,Health,Tangier,9618.48,1915.32,106,5,0,1,0,0,3785.04,1
4190,3821,462578,58,Home,Fes,2333.65,12468.83,111,0,1,1,0,1,1751.99,0
4191,7509,343768,39,Health,Agadir,1121.8,12684.7,181,0,0,3,0,0,3482.21,0
4192,8693,536572,49,Travel,Tangier,4515.11,4237.52,231,0,1,3,1,0,1516.4,0
4193,1071,792494,33,Travel,Marrakech,3522.08,14388.73,220,2,0,1,0,0,7438.87,0
4194,4580,560258,68,Health,Agadir,22430.65,6540.68,70,1,1,0,0,1,12607.33,0
4195,8962,937742,32,Health,Casablanca,1230.92,2548.21,57,3,0,2,0,1,14063.94,0
4196,1268,967190,63,Travel,Rabat,938.83,9079.86,76,2,1,0,0,1,8507.23,0
4197,3462,243435,69,Health,Fes,37104.34,14950.91,195,1,0,1,0,0,2804.77,1
4198,2015,578365,59,Auto,Marrakech,12350.25,13539.73,176,1,1,1,0,0,1627.04,0
4199,8984,917060,70,Auto,Rabat,6399.9,4539.74,20,2,1,2,0,0,2563.15,0
4200,1406,604136,29,Life,Tangier,1312.54,8866.31,233,1,1,1,1,1,3579.95,0
4201,8384,169672,18,Auto,Rabat,4921.0,2172.83,234,2,1,3,0,0,2616.38,0
4202,7049,670534,70,Health,Agadir,633.54,7196.75,62,1,1,0,1,1,55758.44,0
4203,7169,594209,34,Health,Agadir,1609.88,8084.52,173,2,1,0,0,1,9945.72,0
4204,8982,713398,58,Home,Casablanca,737.93,5071.54,63,1,1,2,0,1,8770.98,0
4205,1985,585654,72,Auto,Rabat,1207.55,7520.71,136,3,0,1,0,0,6706.14,0
4206,5485,364954,68,Travel,Rabat,713.62,13839.11,154,2,1,1,1,0,2972.69,0
4207,9901,815220,74,Travel,Agadir,6871.13,7752.0,38,2,0,3,1,0,5640.21,0
4208,3618,308271,67,Life,Tangier,25461.05,12549.36,92,4,0,1,0,1,9865.36,1
4209,7289,695976,45,Home,Tangier,9619.62,5102.16,99,1,1,1,1,0,12893.31,0
4210,7928,951980,24,Travel,Fes,7324.48,14585.36,108,4,0,0,0,0,6615.97,1
4211,6368,817723,26,Life,Tangier,1991.36,1855.22,105,0,0,1,1,1,10538.17,0
4212,5621,373306,39,Auto,Rabat,3754.16,8991.01,169,3,0,1,1,0,3041.87,1
4213,8566,974290,43,Home,Casablanca,823.3,11953.37,107,0,0,1,0,0,1021.7,0
4214,5670,697823,70,Home,Tangier,627.02,12303.59,102,3,0,2,1,0,18308.0,0
4215,8658,500435,29,Health,Agadir,521.41,3375.08,130,4,0,1,0,1,2711.21,1
4216,2003,695152,24,Auto,Agadir,689.41,6323.87,7,0,0,3,1,0,2699.87,0
4217,8504,758981,63,Home,Fes,6799.55,9550.84,127,3,1,2,0,1,2042.66,0
4218,3466,218371,64,Life,Fes,7755.21,5080.3,105,2,0,2,0,1,6691.83,0
4219,2939,714080,32,Travel,Rabat,1010.47,10045.29,153,0,1,1,0,1,2868.89,0
4220,2635,799793,55,Auto,Tangier,4239.96,5992.32,51,3,1,1,0,0,21765.72,0
4221,9095,613214,38,Auto,Tangier,11735.2,5587.56,50,2,0,0,1,1,21194.25,1
4222,7265,570066,31,Home,Fes,2484.2,2066.99,224,0,0,0,0,0,7243.4,0
4223,2895,881704,19,Home,Tangier,1221.66,1069.17,64,3,0,0,1,0,2443.26,1
4224,7524,166188,25,Home,Rabat,1808.23,12611.47,140,1,1,3,1,0,31551.08,0
4225,2073,286023,62,Life,Casablanca,16598.28,7598.4,181,2,1,1,0,1,15588.62,0
4226,6184,968150,72,Health,Agadir,2742.3,8661.66,75,2,1,2,0,0,2525.55,0
4227,3402,862476,23,Home,Rabat,38671.85,5897.2,10,1,1,1,1,0,7506.96,1
4228,5895,660846,54,Health,Tangier,1337.98,2482.76,189,2,1,1,1,0,6552.66,0
4229,8331,228938,54,Health,Rabat,1623.98,7018.79,183,2,1,1,0,0,8859.49,0
4230,2956,246731,74,Auto,Agadir,552.03,3819.88,99,3,1,1,0,0,5698.58,0
4231,8023,920845,50,Travel,Marrakech,10795.3,12646.4,236,0,1,2,1,0,5029.71,0
4232,4907,896867,58,Travel,Agadir,3337.85,14808.43,68,1,1,3,0,0,92845.31,0
4233,1807,874560,23,Life,Agadir,1012.05,13391.89,170,1,0,1,1,0,8933.29,0
